BRISBANE (QLD),RAW,,,,,,,,BRISBANE (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Index,1,2,3,4,5,6,105.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4391112586,0.1083708911,0.3404795682,0,0.1120382821,1,,0.3575154368,0.2810139964708429,0.06359747485245722,0.24657645925924782,0.0,0.05129663262216317,0.3575154368,0.7201252550642963,0.17196836595807913,0.5870560274908814,0.0,0.16333491469145442,0,0.3600626275321481,0.08598418297903956,0.2935280137454407,0.0,0.08166745734572721
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4151768361,0,0.1129953282,0.3550086205,0,0.1168192152,1,,0.1826830860042999,0.4753143380067753,0.05956959481530685,0.235917281699908,0.0,0.04651569947371017,0.5978599221230656,0.4753143380067753,0.17256492299765785,0.5909259021810472,0.0,0.16333491469145442,0.2989299610615328,0.0,0.08628246149882893,0.2954629510905236,0.0,0.08166745734572721
GRN,0.5586994547,0.2508488528,0.0,0.1904516926,0,0,,,GRN,0.5586994547,0.2508488528,0,0.1904516926,0,0,,GRN,0.5586994547,0.2508488528,0,0.1904516926,0,0,1,,0.16180360156600115,0.3781259447474058,0.08889150620558686,0.27927925426800987,0.0,0.09189969321299639,0.7205030562424082,0.6289747975100357,0.08889150620558686,0.46973094682897293,0.0,0.09189969321299639,0.3602515281212041,0.31448739875501786,0.0,0.23486547341448646,0.0,0.045949846606498194
ON,0.3027380212,0.6972619788,0,0.0,0,0,,,ON,0.3027380212,0.6972619788,0,0,0,0,,ON,0.3027380212,0.6972619788,0,0,0,0,1,,0.2894870223217654,0.1329356734945333,0.11159533525277496,0.3506101239538309,0.0,0.1153718449770956,0.5922250434792016,0.8301976523370971,0.11159533525277496,0.3506101239538309,0.0,0.1153718449770956,0.2961125217396008,0.41509882616854854,0.05579766762638748,0.0,0.0,0.0576859224885478
IND,0.1743205248,0.1615120275,0.1852546079,0.1583880037,0.0,0.320524836,,,IND,0.1743205248,0.1615120275,0.1852546079,0.1583880037,0,0.320524836,,IND,0.1743205248,0.1615120275,0.1852546079,0.1583880037,0,0.320524836,1,,0.2516471415069531,0.28044678316655447,0.07713594135901007,0.3523718535356679,0.0,0.03839828043181452,0.42596766634294186,0.4419588106579634,0.2623905492940304,0.5107598572844965,0.0,0.35892311642056807,0.21298383317147093,0.2209794053289817,0.1311952746470152,0.25537992864224823,0.0,0.17946155821028403
OTH,0.1033909574,0.1466090426,0.1247783688,0.6252216312,0,0.0,,,OTH,0.1033909574,0.1466090426,0.1247783688,0.6252216312,0,0,,OTH,0.1033909574,0.1466090426,0.1247783688,0.6252216312,0,0,1,,0.31986064445046725,0.512643915902943,0.02777070706857221,0.11101423402928921,0.0,0.02871049854872832,0.42325160189727573,0.6592529584561345,0.15254907586289845,0.736235865234963,0.0,0.02871049854872832,0.21162580094863787,0.32962647922806726,0.07627453793144923,0.3681179326174815,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LONGMAN (QLD),RAW,,,,,,,,LONGMAN (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,106.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.531952562,0.06958864375,0.3984587943,0,0,1,,0.4892098667,0.2721625408333595,0.033505176905131794,0.2051224155609843,0.0,0.0,0.4892098667,0.8041151028232196,0.10309382065763414,0.6035812098186218,0.0,0.0,0,0.4020575514116098,0.05154691032881707,0.3017906049093109,0.0,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5763662907,0,0.06298527218,0.3606484371,0,0,1,,0.16528217042235258,0.5529361510213011,0.04010854847509232,0.241673130081254,0.0,0.0,0.7416484611312449,0.5529361510213011,0.10309382065763414,0.6023215671898198,0.0,0.0,0.37082423056562247,0.0,0.05154691032881707,0.3011607835949099,0.0,0.0
GRN,0.6916922157,0.1175502879,0.0,0.1907574964,0,0,,,GRN,0.6916922157,0.1175502879,0,0.1907574964,0,0,,GRN,0.6916922157,0.1175502879,0,0.1907574964,0,0,1,,0.13213103900219436,0.4943259270787587,0.055537860059941865,0.3180051738591051,0.0,0.0,0.8238232546606106,0.6118762149722755,0.055537860059941865,0.5087626703071721,0.0,0.0,0.4119116273303053,0.30593810748613776,0.0,0.2543813351535861,0.0,0.0
ON,0.3374914056,0.6625085944,0,0.0,0,0,,,ON,0.3374914056,0.6625085944,0,0,0,0,,ON,0.3374914056,0.6625085944,0,0,0,0,1,,0.38184762114050474,0.17952941783686863,0.06521385333511862,0.37340910768750796,0.0,0.0,0.71933902669988,0.8420380122774933,0.06521385333511862,0.37340910768750796,0.0,0.0,0.35966951334994,0.42101900613874665,0.03260692666755931,0.0,0.0,0.0
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.3890490062,0.3249969464,0.04251525106,0.2434387963,0,0,1,,0.29888325422379053,0.37323359039222725,0.047543413823359526,0.2803397415606227,0.0,0.0,0.6879322604517139,0.6982305367795345,0.09005866487920186,0.5237785378895498,0.0,0.0,0.3439661302258569,0.34911526838976725,0.04502933243960093,0.2618892689447749,0.0,0.0
OTH,0.1379633975,0.1949319568,0.1275457532,0.5395588925,0,0.0,,,OTH,0.1379633975,0.1949319568,0.1275457532,0.5395588925,0,0,,OTH,0.1379633975,0.1949319568,0.1275457532,0.5395588925,0,0,1,,0.38267110252867254,0.44584542626105444,0.021878528075018097,0.14960494313525494,0.0,0.0,0.520634499994651,0.6407773830888348,0.1494242812425451,0.6891638356739692,0.0,0.0,0.2603172499973255,0.3203886915444174,0.07471214062127254,0.3445819178369846,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GROOM (QLD),RAW,,,,,,,,GROOM (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,107.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0.2504006227,0,0,0.7495993773,0,,,ALP,0,0.2504006227,0,0,0.7495993773,0,,ALP,0,0.2504006227,0,0,0.7495993773,0,1,,0.2521955977,0.3556970184914435,0.031543113695921325,0.20405575723008412,0.15650851290759007,0.0,0.2521955977,0.606097641173555,0.031543113695921325,0.20405575723008412,0.9061078902254784,0.0,0,0.3030488205867775,0.015771556847960663,0.10202787861504206,0.4530539451127392,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.1938627296,0,0.0242471882,0.1568576393,0.6250324429,0,1,,0.19093235781105775,0.428480839865822,0.02123878237494036,0.139681797000567,0.21966622294761295,0.0,0.3847950874024828,0.428480839865822,0.04548597057838097,0.2965394362701236,0.8446986658831908,0.0,0.1923975437012414,0.0,0.022742985289190484,0.1482697181350618,0.4223493329415954,0.0
GRN,0.4208506065,0.07630892062,0.0,0.09427299248,0.4085674804,0,,,GRN,0.4208506065,0.07630892062,0,0.09427299248,0.4085674804,0,,GRN,0.4208506065,0.07630892062,0,0.09427299248,0.4085674804,0,1,,0.13235560361654733,0.3482349631947943,0.015733517382468944,0.10178179726713302,0.40189411853905654,0.0,0.5532062100958963,0.42454388381509217,0.015733517382468944,0.19605478974371832,0.8104615989628243,0.0,0.27660310504794816,0.21227194190754609,0.0,0.09802739487185916,0.40523079948141216,0.0
ON,0.06960572978,0.5195744385,0,0.0,0.4108198317,0,,,ON,0.06960572978,0.5195744385,0,0,0.4108198317,0,,ON,0.06960572978,0.5195744385,0,0,0.4108198317,0,1,,0.21233824848334804,0.2123699673151671,0.0265579953641198,0.1718064965551981,0.37692729228216704,0.0,0.2819439782656997,0.7319444058104039,0.0265579953641198,0.1718064965551981,0.7877471240045786,0.0,0.14097198913284986,0.36597220290520194,0.0132789976820599,0.0,0.3938735620022893,0.0
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.271681455,0.4745161606,0.03398028793,0.2198220965,0,0,1,,0.12159250035789573,0.1848361469653166,0.011505682650943826,0.07763490817058707,0.6044307618552569,0.0,0.3932739553226724,0.6593523075365123,0.04548597057838097,0.29745700470717773,0.6044307618552569,0.0,0.1966369776613362,0.32967615376825615,0.022742985289190484,0.14872850235358887,0.0,0.0
OTH,0.08884416331,0.1655165804,0.07245543416,0.374448917,0.2987349051,0.0,,,OTH,0.08884416331,0.1655165804,0.07245543416,0.374448917,0.2987349051,0,,OTH,0.08884416331,0.1655165804,0.07245543416,0.374448917,0.2987349051,0,1,,0.16980493328422808,0.3640842557903555,0.014164409765877278,0.09846166381400956,0.35348473734552954,0.0,0.2586490965964765,0.529600836200553,0.0866198439234391,0.47291058081611803,0.6522196424634135,0.0,0.12932454829823825,0.2648004181002765,0.04330992196171955,0.23645529040805902,0.32610982123170673,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MCPHERSON (QLD),RAW,,,,,,,,MCPHERSON (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,108.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4358037388,0.0806115518,0.1381367621,0.3454479473,0,1,,0.4458839253,0.22309498234807057,0.04542879050610599,0.05928840690353614,0.2263038949512345,0.0,0.4458839253,0.6588987211277566,0.12604034230948977,0.19742516905238,0.5717518422193207,0.0,0,0.3294493605638783,0.06302017115474488,0.09871258452619,0.28587592110966037,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4443519932,0,0.07939018949,0.1360438235,0.3402139939,0,1,,0.2484120208526125,0.4133650840278279,0.0464860614716411,0.061381345588285105,0.23035548805963338,0.0,0.6927640140037625,0.4133650840278279,0.12587625096290445,0.19742516905238,0.5705694819531252,0.0,0.34638200700188126,0.0,0.06293812548145222,0.09871258452619,0.2852847409765626,0.0
GRN,0.4532770332,0.09867817147,0.0,0,0.4480447953,0,,,GRN,0.4532770332,0.09867817147,0,0,0.4480447953,0,,GRN,0.4532770332,0.09867817147,0,0,0.4480447953,0,1,,0.3104455660877048,0.3789868971701964,0.04437344377714496,0.07603877746602652,0.19015531549892722,0.0,0.7637225993170054,0.47766506864073066,0.04437344377714496,0.07603877746602652,0.6382001107990924,0.0,0.3818612996585027,0.23883253432036533,0.0,0.03801938873301326,0.3191000553995462,0.0
ON,0.07343617921,0.5446956889,0.07840236686,0.0,0.303465765,0,,,ON,0.07343617921,0.5446956889,0.07840236686,0,0.303465765,0,,ON,0.07343617921,0.5446956889,0.07840236686,0,0.303465765,0,1,,0.4581442357795501,0.1626365001707181,0.04916329832320522,0.08424672016598221,0.24580924556054445,0.0,0.5315804149849601,0.7073321890971762,0.12756566518711054,0.08424672016598221,0.549275010564771,0.0,0.26579020749248006,0.3536660945485881,0.06378283259355527,0.0,0.2746375052823855,0.0
IND,0.5950247089,0.4049752911,0,0,0.0,0,,,IND,0.5950247089,0.4049752911,0,0,0,0,,IND,0.5950247089,0.4049752911,0,0,0,0,1,,0.17995157776076812,0.2593139928210813,0.08011693024553954,0.13728917369581084,0.34332832547680014,0.0,0.774976286697865,0.6642892838839844,0.08011693024553954,0.13728917369581084,0.34332832547680014,0.0,0.3874881433489325,0.3321446419419922,0.04005846512276977,0.06864458684790542,0.0,0.0
OTH,0.1218997745,0.1528838461,0.1437922758,0.380754964,0.2006691396,0.0,,,OTH,0.1218997745,0.1528838461,0.1437922758,0.380754964,0.2006691396,0,,OTH,0.1218997745,0.1528838461,0.1437922758,0.380754964,0.2006691396,0,1,,0.2804762640479901,0.35597516697683884,0.0518160978737109,0.037637743129172285,0.27409472797228784,0.0,0.40237603857704674,0.5088590130747369,0.19560837367558742,0.4183927071265539,0.474763867546075,0.0,0.20118801928852337,0.25442950653736846,0.09780418683779371,0.20919635356327695,0.2373819337730375,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONCRIEFF (QLD),RAW,,,,,,,,MONCRIEFF (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,109.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4565097608,0.2511632659,0.2147286199,0.07759835343,0,1,,0.4109916266,0.2348115488251159,0.19930231672237048,0.11751817934295797,0.03737632847756728,0.0,0.4109916266,0.6913213095932811,0.45046558259783964,0.33224679926711087,0.11497468190977989,0.0,0,0.3456606547966406,0.22523279129891988,0.16612339963355546,0.05748734095488996,0.0
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4265628662,0,0.265002631,0.226560397,0.08187410586,0,1,,0.22817775581367722,0.4424800287836812,0.18977879977136308,0.10646283957779924,0.033100576053479165,0.0,0.6547406220270016,0.4424800287836812,0.4547814307288125,0.3330232365507247,0.11497468190977989,0.0,0.32737031101350084,0.0,0.2273907153644063,0.16651161827536237,0.05748734095488996,0.0
GRN,0.6727977327,0.3272022673,0.0,0,0,0,,,GRN,0.6727977327,0.3272022673,0,0,0,0,,GRN,0.6727977327,0.3272022673,0,0,0,0,1,,0.1395723369870308,0.30713873198307007,0.2556915375088061,0.2186000042011444,0.07899738931994853,0.0,0.8123700696494174,0.6343409993206836,0.2556915375088061,0.2186000042011444,0.07899738931994853,0.0,0.4061850348247088,0.31717049966034183,0.0,0.10930000210057222,0.03949869465997427,0.0
ON,0.1353242737,0.6407356172,0.223940109,0.0,0,0,,,ON,0.1353242737,0.6407356172,0.223940109,0,0,0,,ON,0.1353242737,0.6407356172,0.223940109,0,0,0,1,,0.42398041898043803,0.13505056325743114,0.2037851108560389,0.17422331033433813,0.06296059657175371,0.0,0.5593046927211818,0.7757861804760819,0.4277252198966443,0.17422331033433813,0.06296059657175371,0.0,0.27965234636059094,0.3878930902380411,0.2138626099483222,0.0,0.03148029828587686,0.0
IND,0.2348174087,0.1938969485,0.3896948474,0.1815907954,0.0,0,,,IND,0.2348174087,0.1938969485,0.3896948474,0.1815907954,0,0,,IND,0.2348174087,0.1938969485,0.3896948474,0.1815907954,0,0,1,,0.36946869037327346,0.35105716708901846,0.15102617125702472,0.09435138772341334,0.03409658355727001,0.0,0.6042860990776256,0.5449541155632556,0.5407210186807365,0.2759421831211122,0.03409658355727001,0.0,0.3021430495388129,0.27247705778162784,0.2703605093403683,0.13797109156055612,0.0,0.0
OTH,0.1086384977,0.1384976526,0.1017840376,0.4300469484,0.2210328638,0.0,,,OTH,0.1086384977,0.1384976526,0.1017840376,0.4300469484,0.2210328638,0,,OTH,0.1086384977,0.1384976526,0.1017840376,0.4300469484,0.2210328638,0,1,,0.23765618062848187,0.4013024971429591,0.24642837084709354,0.09484341137591484,0.01976954000555057,0.0,0.34629467828106403,0.5398001497251188,0.348212408405779,0.5248903597327224,0.24080240385531582,0.0,0.17314733914053204,0.26990007486255946,0.17410620420288953,0.26244517986636123,0.12040120192765794,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAWSON (QLD),RAW,,,,,,,,DAWSON (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,110.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.5882531319,0,0.3284912586,0,0.08325560945,1,,0.4302222149,0.2701475288377182,0.0,0.24804288867614477,0.0,0.051587367602731186,0.4302222149,0.8584006607806781,0.0,0.5765341472802963,0.0,0.13484297705561996,0,0.42920033039033895,0.0,0.2882670736401481,0.0,0.06742148852780996
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.5662935117,0,0,0.3460106227,0,0.08769586561,1,,0.10227680794582546,0.6176791893320798,0.0,0.23289689127511481,0.0,0.047147111446980285,0.668570319660001,0.6176791893320798,0.0,0.5789075139522999,0.0,0.13484297705561996,0.33428515983000046,0.0,0.0,0.2894537569761499,0.0,0.06742148852780996
GRN,0.6321702353,0.09899550621,0.0,0.1063970394,0,0.1624372191,,,GRN,0.6321702353,0.09899550621,0,0.1063970394,0,0.1624372191,,GRN,0.6321702353,0.09899550621,0,0.1063970394,0,0.1624372191,1,,0.10949893574749014,0.5004474425755727,0.0,0.32874040685351175,0.0,0.06131321482342559,0.7416691710105089,0.5994429487875738,0.0,0.43513744624024187,0.0,0.22375043396167565,0.3708345855052544,0.2997214743937868,0.0,0.21756872312012088,0.0,0.1118752169808378
ON,0.2544507384,0.7455492616,0,0.0,0,0,,,ON,0.2544507384,0.7455492616,0,0,0,0,,ON,0.2544507384,0.7455492616,0,0,0,0,1,,0.42219970949720115,0.1496814437995666,0.0,0.3415528075521885,0.0,0.08656603915104394,0.6766504479151659,0.8952307053816018,0.0,0.3415528075521885,0.0,0.08656603915104394,0.3383252239575829,0.44761535269080077,0.0,0.0,0.0,0.04328301957552196
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.3496445457,0.3825736329,0,0.2136360817,0,0.05414573971,1,,0.2797973640310846,0.38137141790481766,0.0,0.2761712224280697,0.0,0.06265999563602835,0.6294419096831216,0.7639450508011936,0.0,0.4898073041669069,0.0,0.11680573534877839,0.31472095484156076,0.3819725254005967,0.0,0.24490365208345338,0.0,0.05840286767438918
OTH,0.1623126633,0.3031761309,0,0.5345112058,0,0.0,,,OTH,0.1623126633,0.3031761309,0,0.5345112058,0,0,,OTH,0.1623126633,0.3031761309,0,0.5345112058,0,0,1,,0.3076934468485625,0.49398536733931336,0.0,0.15822045287850872,0.0,0.04010073293361552,0.47000611012368965,0.7971614982344049,0.0,0.6927316587082901,0.0,0.04010073293361552,0.23500305506184477,0.3985807491172023,0.0,0.346365829354145,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNEDY (QLD),RAW,,,,,,,,KENNEDY (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,111.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0.2973802987,0,0,0,0.7026197013,,,ALP,0,0.2973802987,0,0,0,0.7026197013,,ALP,0,0.2973802987,0,0,0,0.7026197013,1,,0.4303792209,0.30970013996601414,0.0,0.06641423345314161,0.0,0.19350640569586217,0.4303792209,0.6070804386957149,0.0,0.06641423345314161,0.0,0.8961261069661614,0,0.30354021934785747,0.0,0.033207116726570805,0.0,0.4480630534830807
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.3026005027,0,0,0.04669598219,0,0.6507035151,1,,0.31978200653899586,0.38778555677962817,0.0,0.04864652019195858,0.0,0.24378591648941722,0.6223825092821231,0.38778555677962817,0.0,0.09534250237923744,0.0,0.8944894315590111,0.31119125464106157,0.0,0.0,0.04767125118961872,0.0,0.44724471577950553
GRN,0.6145661621,0.1150906639,0.0,0.1098456466,0,0.1604975273,,,GRN,0.6145661621,0.1150906639,0,0.1098456466,0,0.1604975273,,GRN,0.6145661621,0.1150906639,0,0.1098456466,0,0.1604975273,1,,0.12326468766922247,0.2793364015451606,0.0,0.017373048335635105,0.0,0.5800258624499818,0.7378308498151839,0.39442706541448475,0.0,0.1272186949713312,0.0,0.7405233897990002,0.36891542490759194,0.19721353270724237,0.0,0.0636093474856656,0.0,0.3702616948995001
ON,0.0972584176,0.2351714792,0,0.0,0,0.6675701032,,,ON,0.0972584176,0.2351714792,0,0,0,0.6675701032,,ON,0.0972584176,0.2351714792,0,0,0,0.6675701032,1,,0.3945746399905862,0.32317374393916637,0.0,0.06088902759091948,0.0,0.2213625884793279,0.49183305758675006,0.5583452231427524,0.0,0.06088902759091948,0.0,0.8889326916795781,0.24591652879337503,0.2791726115713762,0.0,0.0,0.0,0.44446634583978906
IND,0,0,0,0,0.0,0,,,IND,0,0,0,0,0,0,,IND,0.2372748599,0.2158808139,0,0.03661521555,0,0.5102291106,1,,0.3160728495149302,0.3040700951501137,0.0,0.04822543645989873,0.0,0.3316316188750573,0.5533477094289719,0.5199509090843173,0.0,0.08484065200513075,0.0,0.8418607294815799,0.27667385471448597,0.25997545454215865,0.0,0.04242032600256537,0.0,0.42093036474078993
OTH,0,0,0,0,0,0.0,,,OTH,0,0,0,0,0,0,,OTH,0.4844609287,0.440779186,0,0.07475988536,0,0,1,,0.1406510314205593,0.16165052851846848,0.0,0.020582617016153524,0.0,0.6771158230448185,0.625111960096574,0.6024297144793698,0.0,0.09534250237923744,0.0,0.6771158230448185,0.312555980048287,0.3012148572396849,0.0,0.04767125118961872,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LEICHHARDT (QLD),RAW,,,,,,,,LEICHHARDT (QLD),HELPER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ALP,LNP,GRN,ON,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,,,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH,ALP,LNP,GRN,ON,IND,OTH
Index,1,2,3,4,5,6,112.0,,Index,1,2,3,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALP,0.0,0,0,0,0,0,,,ALP,0,0,0,0,0,0,,ALP,0,0.4049089202,0.1385565737,0.2829823723,0,0.1735521339,1,,0.4279290021,0.2226260887782163,0.07690665977088093,0.2110539601581955,0.0,0.06148428923315927,0.4279290021,0.6275350089330319,0.21546323343293683,0.4940363324308951,0.0,0.23503642314358802,0,0.313767504466516,0.10773161671646843,0.2470181662154476,0.0,0.11751821157179403
LNP,0,0.0,0,0,0,0,,,LNP,0,0,0,0,0,0,,LNP,0.4793327097,0,0.121228293,0.2475917888,0,0.1518472085,1,,0.20459784993704003,0.3888699243538647,0.0907556615048907,0.2325873495875388,0.0,0.08318921461666559,0.6839305596091667,0.3888699243538647,0.21198395446553303,0.4801791384278472,0.0,0.235036423143588,0.3419652798045834,0.0,0.10599197723276653,0.24008956921392363,0.0,0.11751821157179401
GRN,0.7289253403,0.1199797074,0.0,0.1510949522,0,0,,,GRN,0.7289253403,0.1199797074,0,0.1510949522,0,0,,GRN,0.7289253403,0.1199797074,0,0.1510949522,0,0,1,,0.11174877521229964,0.39200474771654226,0.11554233273456796,0.2359790124061335,0.0,0.1447251319304565,0.8406741155352894,0.5119844551655995,0.11554233273456796,0.3870739646340865,0.0,0.1447251319304565,0.42033705776764474,0.2559922275827998,0.0,0.19353698231704328,0.0,0.07236256596522826
ON,0.3589701452,0.6410298548,0,0.0,0,0,,,ON,0.3589701452,0.6410298548,0,0,0,0,,ON,0.3589701452,0.6410298548,0,0,0,0,1,,0.3072665772984512,0.14535021384686425,0.1274486283995009,0.26029595171253295,0.0,0.15963862874265056,0.6662367224641592,0.7863800686811562,0.1274486283995009,0.26029595171253295,0.0,0.15963862874265056,0.33311836123207966,0.39319003434057814,0.06372431419975047,0.0,0.0,0.07981931437132529
