,,150,150.0,1,,,ALP,,,,,,,,,,,,,,LNP,,,,,,,,,,,,,,GRN,,,,,,,,,,,,,,ON,,,,,,,,,,,,,,IND,,,,,,,,,,,,,,OTH,,,,,,,,,,,,,,STATUS
,Shortland,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,16274.0,,Third,12694.0,0.7800172054,3580.0,0.2199827946,,0,,0,,0,1,13192.0,,Fourth,2902.0,0.2199818072,8126.0,0.6159793814,2164.0,0.1640388114,,0,,0,1,6107.0,1.0,Fourth,2200.0,0.3602423449,880.0,0.1440969379,1501.0,0.2457835271,1526.0,0.2498771901,,0,1,4680.0,2.0,Sixth,476.0,0.1017094017,697.0,0.1489316239,352.0,0.07521367521,1853.0,0.3959401709,1302.0,0.2782051282,1,Y
,Macquarie,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,15864.0,,Third,13794.0,0.869515885,2070.0,0.130484115,,0,,0,,0,1,12315.0,,Fourth,1997.0,0.1621599675,8705.0,0.706861551,1613.0,0.1309784815,,0,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,5036.0,,Fifth,742.0,0.1473391581,981.0,0.1947974583,585.0,0.1161636219,2728.0,0.5416997617,,0,1,Y
Base merges IND when it should exclude lowest 2,Cowper*,NAT,IND,ALP,NAT,IND,17206.0,,Third,6097.0,0.3543531326,,0,,0,11109.0,0.6456468674,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,4901.0,,Sixth,1124.0,0.2293409508,258.0,0.05264231789,152.0,0.03101407876,2577.0,0.525811059,790.0,0.1611915936,1,10646.0,,Fourth,1094.0,0.1027616006,6714.0,0.6306594026,,0,2838.0,0.2665789968,,0,1,,2.0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,11896.0,,Fifth,2355.0,0.1979657028,2722.0,0.2288164089,,0,3649.0,0.3067417619,3170.0,0.2664761264,1,Y
,Cunningham,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,27464.0,,Third,23402.0,0.852097291,4062.0,0.147902709,,0,,0,,0,1,10090.0,,Fourth,2017.0,0.199900892,6046.0,0.5992071358,2027.0,0.2008919722,,0,,0,1,,0.0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,4705.0,,Fifth,944.0,0.2006376196,583.0,0.1239107333,1853.0,0.3938363443,1325.0,0.2816153029,,0,1,Y
"Base merges IND when it should exclude lowest 2. After this point (Rest of NSW + AUS excl. VIC), only top independent will be counted, with preferences for lower inds counted as OTH. Pretty sure thats what I've done so far but will need to check ",Whitlam*,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,18404.0,,Third,13092.0,0.7113670941,5312.0,0.2886329059,,0,,0,,0,1,14493.0,,Fourth,3306.0,0.2281101221,8588.0,0.5925619264,2599.0,0.1793279514,,0,,0,1,7953.0,2.0,Fourth,1281.0,0.1610712939,1843.0,0.2317364517,1309.0,0.1645919779,3520.0,0.4426002766,,0,1,6546.0,,Sixth,1050.0,0.1604032997,863.0,0.1318362359,668.0,0.1020470516,1953.0,0.2983501375,2012.0,0.3073632753,1,Y
Base merges IND when it should exclude lowest 2,Calare*,IND,NAT,IND,IND,NAT,14114.0,,Fourth,2076.0,0.1470879977,,0,,0,6778.0,0.4802323934,5260.0,0.3726796089,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,33576.0,,Third,,0,7864.0,0.2342149154,,0,,0,25712.0,0.7657850846,1,Y
Base merges IND when it should exclude lowest 2,Eden-Monaro*,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,13808.0,,Third,11788.0,0.8537079954,2020.0,0.1462920046,,0,,0,,0,1,11157.0,,Fourth,1860.0,0.1667114816,7520.0,0.6740163126,1777.0,0.1592722058,,0,,0,1,4857.0,2.0,Fifth,837.0,0.1723285979,1279.0,0.2633312744,764.0,0.1572987441,1977.0,0.4070413836,,0,1,5383.0,,Sixth,697.0,0.1294817017,857.0,0.1592049043,528.0,0.09808656883,1729.0,0.3211963589,1572.0,0.2920304663,1,Y
,Gilmore,ALP,LIB,IND,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,9689.0,,Fourth,4688.0,0.4838476623,649.0,0.0669831768,,0,4352.0,0.4491691609,,0,1,8919.0,,Fourth,947.0,0.1061778226,4526.0,0.5074559928,592.0,0.06637515417,2854.0,0.3199910304,,0,1,16958.0,1.0,Third,11862.0,0.6994928647,5106.0,0.3010968275,,0,,0,,0,1.000589692,8604.0,,Sixth,1384.0,0.1608554161,1302.0,0.1513249651,1165.0,0.1354021385,3362.0,0.3907484891,1391.0,0.1616689912,1,Y
,Hunter,ALP,ON,NAT,ALP,ON,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,24870.0,,Third,4954.0,0.1991958183,,0,19916.0,0.8008041817,,0,,0,1,11015.0,,Fourth,8228.0,0.746981389,1568.0,0.1423513391,1219.0,0.1106672719,,0,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,0.0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,16503.0,,Fifth,4162.0,0.2521965703,3012.0,0.1825122705,2729.0,0.1653638732,6600.0,0.3999272859,,0,1,Y
,Lyne,NAT,ALP,IND,NAT,ALP,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,8965.0,,Fifth,4712.0,0.5255995538,704.0,0.07852760736,666.0,0.07428890128,2883.0,0.3215839375,,0,1,15078.0,,Fourth,1725.0,0.1144050935,8001.0,0.5306406685,,0,5352.0,0.354954238,,0,1,28390.0,1.0,Third,14310.0,0.5040507221,14080.0,0.4959492779,,0,,0,,0,1,14960.0,,Sixth,1567.0,0.1047459893,2955.0,0.197526738,1988.0,0.1328877005,5238.0,0.3501336898,3212.0,0.2147058824,1,Y
,New England,NAT,ALP,ON,NAT,ALP,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,10821.0,,Fourth,7713.0,0.7127807042,1956.0,0.180759634,1152.0,0.1064596618,,0,,0,1,16924.0,,Third,4509.0,0.2664263767,12415.0,0.7335736233,,0,,0,,0,1,5315.0,1.0,Fifth,1493.0,0.2809031044,1190.0,0.2238946378,1339.0,0.2519285042,1293.0,0.2432737535,,0,1,6752.0,,Sixth,718.0,0.1063388626,1408.0,0.2085308057,459.0,0.06797985782,3092.0,0.4579383886,1075.0,0.1592120853,1,Y
Base merges IND when it should exclude lowest 2,Page*,NAT,ALP,GRN,NAT,ALP,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,20702.0,,Third,16081.0,0.7767848517,4621.0,0.2232151483,,0,,0,,0,1,12044.0,,Fourth,1453.0,0.1206409831,8239.0,0.6840750581,2352.0,0.1952839588,,0,,0,1,3669.0,1.0,Sixth,836.0,0.2278550014,587.0,0.1599890978,720.0,0.1962387572,528.0,0.1439084219,998.0,0.2720087217,1,11796.0,,Fifth,2046.0,0.1734486267,2517.0,0.2133774161,1641.0,0.1391149542,5592.0,0.4740590031,,0,1,Y
,Parkes,NAT,ALP,ON,NAT,ALP,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,8259.0,,Fifth,4632.0,0.560842717,1062.0,0.128586996,866.0,0.1048553094,,0,1699.0,0.2057149776,1,25446.0,,Third,8503.0,0.3341586104,16943.0,0.6658413896,,0,,0,,0,1,2720.0,1.0,Sixth,348.0,0.1279411765,357.0,0.13125,210.0,0.07720588235,363.0,0.1334558824,1442.0,0.5301470588,1,22100.0,,Fourth,4743.0,0.2146153846,5789.0,0.2619457014,1655.0,0.07488687783,9913.0,0.4485520362,,0,1,Y
Base merges IND when it should exclude lowest 2,Richmond*,ALP,NAT,GRN,ALP,NAT,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,32027.0,,Third,27539.0,0.8598682362,4488.0,0.1401317638,,0,,0,,0,1,11529.0,,Fourth,1409.0,0.1222135484,8732.0,0.7573943967,1388.0,0.1203920548,,0,,0,1,2503.0,2.0,Sixth,280.0,0.1118657611,394.0,0.1574111067,264.0,0.1054734319,369.0,0.1474230923,1196.0,0.4778266081,1,12612.0,,Fifth,1891.0,0.1499365683,2631.0,0.2086108468,2634.0,0.2088487155,5456.0,0.4326038693,,0,1,Y
,Farrer,LIB,IND,ALP,LIB,IND,19650.0,,Third,5137.0,0.2614249364,,0,,0,14513.0,0.7385750636,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,5748.0,,Fifth,2301.0,0.4003131524,524.0,0.09116214335,482.0,0.083855254,2441.0,0.4246694502,,0,1,12494.0,,Fourth,1006.0,0.08051864895,5636.0,0.4510965263,,0,5852.0,0.4683848247,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,10314.0,,Sixth,792.0,0.07678883072,1876.0,0.181888695,663.0,0.06428155905,5209.0,0.5050416909,1774.0,0.1719992244,1,Y
Base merges IND when it should exclude lowest 2,Riverina,NAT,ALP,ON,NAT,ALP,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,5836.0,,Sixth,2925.0,0.5011994517,468.0,0.08019191227,436.0,0.07470870459,1136.0,0.1946538725,871.0,0.1492460589,1,21082.0,,Third,7648.0,0.3627739304,13434.0,0.6372260696,,0,,0,,0,1,13822.0,5!,Fourth,6367.0,0.4606424541,4350.0,0.3147156707,,0,3105.0,0.2246418753,,0,1,20673.0,,Fifth,3651.0,0.1766071688,2774.0,0.1341846853,1069.0,0.05170995985,7194.0,0.3479901321,5985.0,0.289508054,1,Y
Rethrow prefs,Chisholm,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,18111.0,0.1607109581,Third,15417.0,0.8512506212,2694.0,0.1487493788,,0,,0,,0,1,3743.0,0.03321413043,Fifth,268.0,0.0716003206,2241.0,0.5987176062,264.0,0.0705316591,970.0,0.2591504141,,0,1,8210.0,,Fourth,2978.0,0.36272838,1899.0,0.2313032887,3333.0,0.4059683313,,0,,0,1,4148.0,,Sixith,455.0,0.1096914176,1123.0,0.2707328833,428.0,0.1031822565,1587.0,0.3825940212,555.0,0.1337994214,1,Y
Rethrow prefs,Goldstein,LIB,IND,ALP,LIB,IND,19235.0,,Third,3718.0,0.1932934754,,0,,0,15517.0,0.8067065246,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,8728.0,0.07545408176,Fourth,2647.0,0.3032768103,441.0,0.05052703941,,0,5640.0,0.6461961503,,0,1,3846.0,0.03324889992,Fifth,269.0,0.06994279771,2667.0,0.6934477379,198.0,0.05148205928,712.0,0.1851274051,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,3743.0,,Sixth,507.0,0.1354528453,870.0,0.2324338766,210.0,0.05610472883,1809.0,0.483302164,347.0,0.09270638525,1,Y
Rethrow prefs,Hotham,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,19278.0,0.1815066236,Third,16899.0,0.8765950825,2379.0,0.1234049175,,0,,0,,0,1,7215.0,0.06793081696,Fourth,1165.0,0.1614691615,4285.0,0.5939015939,1765.0,0.2446292446,,0,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,6246.0,,Fifth,1068.0,0.1709894332,1189.0,0.1903618316,1733.0,0.2774575728,2256.0,0.3611911623,,0,1,Y
Rethrow prefs,Kooyong,IND,LIB,ALP,IND,LIB,16180.0,,Third,3864.0,0.2388133498,,0,,0,12316.0,0.7611866502,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,9219.0,0.08025803756,Fourth,2189.0,0.2374444083,696.0,0.07549625773,,0,6334.0,0.687059334,,0,1,2275.0,0.0198055142,Fifth,156.0,0.06857142857,1650.0,0.7252747253,151.0,0.06637362637,318.0,0.1397802198,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,2599.0,,Sixth,164.0,0.06310119277,916.0,0.3524432474,168.0,0.06464024625,1074.0,0.4132358599,277.0,0.1065794536,1,Y
Rethrow prefs,Macnamara,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,26750.0,0.2665988957,Third,24579.0,0.9188411215,2171.0,0.0811588785,,0,,0,,0,1,3853.0,0.0384002073,Fourth,594.0,0.1541655853,2739.0,0.7108746431,520.0,0.1349597716,,0,,0,1,2128.0,,Fifth,503.0,0.2363721805,511.0,0.2401315789,582.0,0.2734962406,532.0,0.25,,0,1,1299.0,,Sixth,100.0,0.07698229407,307.0,0.2363356428,87.0,0.06697459584,518.0,0.3987682833,287.0,0.220939184,1,Y
Rethrow prefs,Cooper,ALP,GRN,LIB,ALP,GRN,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,21006.0,,Third,15111.0,0.7193658955,5895.0,0.2806341045,,0,,0,,0,1,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,6181.0,0.05745171305,Fifth,1369.0,0.2214851966,3308.0,0.5351884808,444.0,0.07183303673,,0,1060.0,0.1714932859,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,13911.0,,Third,2615.0,0.1879807347,1418.0,0.1019337215,9878.0,0.7100855438,,0,,0,1,Y
Rethrow prefs,Melbourne,ALP,GRN,LIB,ALP,GRN,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,23023.0,,Third,18253.0,0.7928158798,4770.0,0.2071841202,,0,,0,,0,1,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,2624.0,0.02692718168,Fifth,545.0,0.2076981707,1024.0,0.3902439024,135.0,0.05144817073,920.0,0.3506097561,,0,1,5872.0,,Fourth,1894.0,0.3225476839,2515.0,0.4283038147,1463.0,0.2491485014,,0,,0,1,2042.0,,Sixth,430.0,0.2105778648,217.0,0.1062683643,960.0,0.4701273262,87.0,0.04260528893,348.0,0.1704211557,1,Y
Rethrow prefs,Wills,ALP,GRN,LIB,ALP,GRN,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,18169.0,,Third,13795.0,0.7592602785,4374.0,0.2407397215,,0,,0,,0,1,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,4740.0,0.04317687031,Fifth,718.0,0.1514767932,2812.0,0.5932489451,474.0,0.1,,0,736.0,0.1552742616,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,13753.0,,Fourth,2877.0,0.209190722,1236.0,0.08987130081,9640.0,0.7009379772,,0,,0,1,Y
Rethrow prefs,Fraser,ALP,GRN,LIB,ALP,GRN,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,23087.0,,Third,14865.0,0.6438688439,8222.0,0.3561311561,,0,,0,,0,1,,0,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,6525.0,0.06071631291,Fifth,899.0,0.1377777778,3436.0,0.5265900383,943.0,0.1445210728,,0,1247.0,0.1911111111,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,12497.0,,Fourth,2099.0,0.1679603105,1526.0,0.1221093062,7482.0,0.5987036889,1390.0,0.1112266944,,0,1,Y
Rethrow prefs,Gellibrand,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,20351.0,0.1934468926,Third,16878.0,0.8293449953,3473.0,0.1706550047,,0,,0,,0,1,7856.0,0.0746753864,Fourth,1727.0,0.2198319756,4756.0,0.6053971487,1373.0,0.1747708758,,0,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,4396.0,,Fifth,840.0,0.1910828025,945.0,0.2149681529,1045.0,0.2377161056,1566.0,0.356232939,,0,1,Y
Rethrow prefs,Maribyrnong,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,24732.0,0.2224160724,Third,22247.0,0.8995228853,2485.0,0.1004771147,,0,,0,,0,1,7665.0,0.06893171578,Fourth,1349.0,0.1759947815,5178.0,0.6755381605,1138.0,0.1484670581,,0,,0,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,Y
Rethrow prefs,Aston,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,17071.0,0.1554042367,Third,14423.0,0.8448831351,2648.0,0.1551168649,,0,,0,,0,1,7579.0,0.06899471092,Fourth,1113.0,0.1468531469,4622.0,0.6098429872,1844.0,0.2433038659,,0,,0,1,5484.0,,Fifth,1458.0,0.2658643326,874.0,0.1593727206,2059.0,0.3754558716,1093.0,0.1993070751,,0,1,4542.0,,Sixth,555.0,0.1221928666,1196.0,0.2633201233,349.0,0.07683839718,1463.0,0.3221047996,979.0,0.2155438133,1,Y
Rethrow prefs,Deakin,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,19332.0,0.16736648,Third,16564.0,0.8568177116,2758.0,0.1426650114,,0,,0,,0,0.9994827229,5417.0,0.04689759062,Fifth,340.0,0.06276536829,3058.0,0.5645191065,295.0,0.05445818719,1724.0,0.318257338,,0,1,10734.0,,Fourth,3504.0,0.3264393516,2411.0,0.2246133781,4819.0,0.4489472704,,0,,0,1,5544.0,,Sixth,429.0,0.07738095238,1534.0,0.2766955267,450.0,0.08116883117,2374.0,0.4282106782,757.0,0.1365440115,1,Y
Rethrow prefs,Menzies,ALP,LIB,GRN,ALP,LIB,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,16885.0,0.1542995522,Third,14044.0,0.8317441516,2841.0,0.1682558484,,0,,0,,0,1,4207.0,0.03844466782,Fifth,398.0,0.09460423104,2463.0,0.5854528167,233.0,0.055383884,1113.0,0.2645590682,,0,1,8996.0,,Fourth,2907.0,0.3231436194,2173.0,0.2415518008,3916.0,0.4353045798,,0,,0,1,5829.0,,Sixth,542.0,0.09298335907,1586.0,0.2720878367,738.0,0.1266083376,2046.0,0.3510036027,917.0,0.157316864,1,Y
,Calwell,ALP,IND,LIB,ALP,IND,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,20030.0,,Third,6345.0,0.3167748377,,0,,0,13685.0,0.6832251623,,0,1,14946.0,0.1663772375,Fourth,10259.0,0.6864043891,989.0,0.06617155092,,0,3698.0,0.2474240599,,0,1,5008.0,0.05574850833,Sixth,498.0,0.09944089457,1261.0,0.2517971246,327.0,0.06529552716,1877.0,0.3748003195,1045.0,0.2086661342,1,,,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,,#DIV/0!,#DIV/0!,27783.0,,Fifth,5118.0,0.1842133679,4089.0,0.1471763308,7287.0,0.2622826909,,0,11289.0,0.4063276104,1,Y
