,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Melbourne,97448,,72083.0,0.7397073311,,0.0088,857.5424,,25365.0,0.2602926689,,,,,,0.339,,,,,0.229,,,,,0.432,,,,51663.0,0.5301596749,,45785.0,0.4698403251,,0.1,,,,,,,,,30541.0,0.3134081767,0.0568,5535.0464,,,19267.0,0.1977157048,0.0024,270.4632,,,38457.0,0.3946412446,-0.0523,-5893.8439,,,2438.0,0.02501847139,0.0166,1870.7038,,,4819.0,0.04945201543,0.0495,5578.3035,,,1926,0.01976438716,-0.0725,-8170.2425,,,,96506,,75191.0,0.7791329037,,0.1011,9756.7566,,21315.0,0.2208670963,,0.7309073311,0.2690926689,,,,38456.0,0.3984829959,,58050.0,0.6015170041,,,,,,,,,,26037.0,0.2697966966,,0,,,17733.0,0.1837502331,,0,,,52736.0,0.5464530703,,0,,,,0,,0,,,,0,,0,,,,24155.0,0.2502953184,0.0391,3773.3846,,,14660.0,0.1519076534,-0.0601,-5800.0106,,,47883.0,0.4961660415,0.0158,1524.7948,,,937.0,0.009709240876,0.0097,936.1082,,,1094.0,0.01133608273,0.0113,1090.5178,,,7777,0.08058566307,,0,,,0.2566081767,,0.1953157048,,0.4469412446,,0.00841847139,,-4.798456613e-05,,0.09226438716,,93064,,62410.0,0.6706137712,,0.001,93.064,,30654.0,0.3293862288,,,,,,,,,,,,,,,,,,,,18371.0,0.197401788,-0.042,-3908.688,,,19979.0,0.2146802201,-0.033,-3071.112,,,45876.0,0.4929510874,0.047,4374.008,,,,0,,0,,,1154.0,0.01240006877,0.0124,1153.9936,,,7684,0.08256683573,,0,,,94579,,62963.0,0.6657186056,,-0.0268,-2534.7172,,31616.0,0.3342813944,,,,,,,,64771.0,0.6848348999,,,,29808.0,0.3151651001,,,,,,23130.0,0.2445574599,-0.0214,-2023.9906,,,23878.0,0.2524661923,0.0242,2288.8118,,,41377.0,0.4374861227,0.0113,1068.7427,,,1832.0,0.01937005043,0.0195,1844.2905,,,4362,0.04612017467,,0,,,84551,,58555.0,0.6925405968,,-0.0352,-2976.1952,,25996.0,0.3074594032,,,,,37819.0,0.4472921669,,46732.0,0.5527078331,,0.0064,,,0,,,,,,22490.0,0.2659933058,-0.1154,-9757.1854,,,19301.0,0.2282764249,0.0137,1158.3487,,,36035.0,0.4261924755,0.0703,5943.9353,,,626.0,0.007403815449,0.0074,625.6774,,,6099,0.07213397831,,0,,
,,Wills,109781,,88770.0,0.8086098687,,0.0377,4138.7437,,21011.0,0.1913901313,,,,,,0.391,,,,,0.167,,,,,0.441,,,,56459.0,0.5142875361,,53322.0,0.4857124639,,-0.034,,,,,,,,,39069.0,0.3558812545,-0.0083,-911.1823,,,14121.0,0.1286288156,-0.0333,-3752.6769,,,38834.0,0.3537406291,0.0254,2862.4022,,,3842.0,0.03499694847,0.0105,1183.2765,,,,0,,0,,,13915,0.1267523524,-0.0048,-540.9264,,,,91198,,69104.0,0.7577359153,,0.0006,54.7188,,22094.0,0.2422640847,,0.7709098687,0.2290901313,,,,53415.0,0.5857036339,,37783.0,0.4142963661,,0.001,,,,,,,,38866.0,0.4261716266,,0,,,19838.0,0.2175267001,,0,,,32494.0,0.3563016733,,0,,,,0,,0,,,,0,,0,,,,35449.0,0.3887036996,-0.0539,-4915.5722,,,15771.0,0.1729314239,-0.0076,-693.1048,,,25793.0,0.2828241847,0.0201,1833.0798,,,2554.0,0.02800500011,0.028,2553.544,,,,0,,0,,,11631,0.1275356916,,0,,,0.3641812545,,0.1619288156,,0.3283406291,,0.02449694847,,0,,0.1315523524,,96090,,72888.0,0.7585388698,,0.032,3074.88,,23202.0,0.2414611302,,,,,,,,,,,,,,,,,,,,42355.0,0.440784681,0.062,5957.58,,,17241.0,0.1794255386,-0.036,-3459.24,,,25575.0,0.2661567281,-0.043,-4131.87,,,,0,,0,,,,0,,0,,,10919,0.1136330523,,0,,,94108,,67037.0,0.71234114,,0.0047,442.3076,,27071.0,0.28765886,,,,,51646.0,0.5487950015,,42462.0,0.4512049985,,,,,,,,,,,35431.0,0.3764929655,-0.0749,-7048.6892,,,20634.0,0.219258724,-0.0091,-856.3828,,,29017.0,0.3083372296,0.086,8093.288,,,,0,,0,,,9026,0.09591108089,,0,,,90668,,64161.0,0.7076476817,,-0.0277,-2511.5036,,26507.0,0.2923523183,,,,,59118.0,0.6520271761,,31550.0,0.3479728239,,,,,,,,,,,40931.0,0.4514382141,-0.0607,-5503.5476,,,20710.0,0.2284157586,0.0004,36.2672,,,20157.0,0.2223165836,0.0012,108.8016,,,2040.0,0.02249966912,0.0225,2040.03,,,6830,0.07532977456,,0,,
,West,Fraser,107467,323866,77401.0,0.7202303963,0.6655530374,0.0546,5867.6982,0.02948141392,30066.0,0.2797696037,0.3344469626,,,,,0.458,,,,,0.22,,,,,0.322,,,,63649.0,0.5922655327,,43818.0,0.4077344673,,,,,,,,,,,45786.0,0.4260470656,0.005,537.335,0.4350379478,0.01142581809,18125.0,0.1686564248,-0.0764,-8609.7452,0.2455892252,-0.01725890584,27171.0,0.2528311016,0.0642,7234.8906,0.2121185923,0.04314726461,5135.0,0.04778210986,0.0188,2118.6284,0.05894413121,0.03201248665,,0,,0,0,0,11250,0.1046832981,-0.0117,-1318.5081,0.04831010356,-0.07021869353,,92101,278266,61251.0,0.6650416391,0.6348889192,-0.0155,-1427.5655,-0.002807263194,30850.0,0.3349583609,0.3651110808,0.6656303963,0.3343696037,,,,,,,,,,,,,,,,,,41474.0,0.4503099858,,0,0.4547914585,0,27732.0,0.3011042225,,0,0.328042233,0,22895.0,0.2485857917,,0,0.2171663085,0,,0,,0,0,0,,0,,0,0,0,,38732.0,0.4205383221,-0.0873,-8040.4173,0.4237168752,-0.05780536142,22730.0,0.2467942802,0.0073,672.3373,0.262669532,-0.03597386637,17078.0,0.1854268683,0.0466,4291.9066,0.171048565,0.02626256064,2695.0,0.02926135438,0.0293,2698.5593,0.02775761322,0.02777338841,,0,,0,0,0,10866,0.117979175,,0,0.1148074145,0,0.4210470656,,0.2450564248,,0.1886311016,,0.02898210986,,0,,0.1163832981,,92559,292014,59403.0,0.6417852397,0.6336956447,-0.056,-5183.304,-0.01599753779,33156.0,0.3582147603,0.3663043553,,,,,,,,,,,,,,,,,,,46709.0,0.5046402835,-0.08,-7404.72,0.4867506352,2.131404659e-05,23929.0,0.2585269936,0.005,462.795,0.300331491,0.00266265316,7645.0,0.08259596582,-0.015,-1388.385,0.1331819707,-0.02114729088,,0,,0,0,0,5306.0,0.05732559773,0.0425,3933.7575,0.01817036169,0.01347112638,8970,0.09691115937,,0,0.06156554138,0,0,186251,,#DIV/0!,0.6524797182,,0,0.01307032875,,#DIV/0!,0.3475202818,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0.4872027533,0.01114068846,,#DIV/0!,,0,0.2947098271,-0.002695322827,,#DIV/0!,,0,0.1557360766,0.01455086571,,#DIV/0!,,0,0.04180917149,0.02665350805,0,#DIV/0!,,0,0.02054217159,0,0,177505,,#DIV/0!,0.6391876285,,0,-0.06838469339,,#DIV/0!,0.3608123715,,,,,,,,,,,,,,,,,,,,#DIV/0!,,0,0.4698346525,-0.1024479643,,#DIV/0!,,0,0.2992028394,0.04366153066,,#DIV/0!,,0,0.1326328836,-0.00281981747,,#DIV/0!,,0,0,0,0,#DIV/0!,,0,0.09832962452,0
,,Gellibrand,105202,,68489.0,0.6510237448,,0.039,4102.878,,36713.0,0.3489762552,,,,,,0.488,,,,,0.312,,,,,0.2,,,,,,,,,,,,,,,,,,,49044.0,0.4661888557,0.0381,4008.1962,,,27539.0,0.2617725899,-0.0103,-1160.7379,,,17933.0,0.1704625387,0.0147,1656.5871,,,6290.0,0.05978973784,0.0287,3234.2891,,,,0,,0,,,4396,0.04178627783,-0.0711,-8012.4723,,,,92197,,56738.0,0.6153996334,,-0.0148,-1364.5156,,35459.0,0.3846003666,,0.6120237448,0.3879762552,,,,,,,,,,,,,,,,,,42389.0,0.4597655021,,0,,,31093.0,0.3372452466,,0,,,18715.0,0.2029892513,,0,,,,0,,0,,,,0,,0,,,,39382.0,0.427150558,-0.063,-5808.411,,,24869.0,0.269737627,-0.038,-3503.486,,,15241.0,0.1653090665,0.0267,2461.6599,,,2802.0,0.03039144441,0.0304,2802.7888,,,,0,,0,,,9903,0.1074113041,,0,,,0.4280888557,,0.2720725899,,0.1557625387,,0.03108973784,,0,,0.1128862778,,98531,,63878.0,0.6483035796,,-0.003,-295.593,,34653.0,0.3516964204,,,,,,,,,,,,,,,,,,,,47942.0,0.4865676792,0.024,2364.744,,,28895.0,0.2932579594,-0.005,-492.655,,,16303.0,0.1654606165,-0.024,-2364.744,,,,0,,0,,,,0,,0,,,5391,0.05471374491,,0,,,92417,,63060.0,0.6823419934,,0.017,1571.089,,29357.0,0.3176580066,,,,,,,,,,,,,,,,,,,,43340.0,0.4689613383,0.0086,794.7862,,,24607.0,0.2662605365,-0.0008,-73.9336,,,19855.0,0.2148414253,0.0475,4389.8075,,,4615.0,0.04993669996,0.0499,4611.6083,,,0,0,,0,,,87388,,58139.0,0.6652972948,,-0.076,-6641.488,,29249.0,0.3347027052,,,,,,,,,,,,,,,,,,,,40236.0,0.4604293496,-0.129,-11273.052,,,23343.0,0.2671190552,0.0429,3748.9452,,,14623.0,0.1673341878,0.015,1310.82,,,,0,,0,,,9186,0.1051174074,,0,,
,,Maribyrnong,111197,,69660.0,0.6264557497,,-0.0038,-422.5486,,41537.0,0.3735442503,,,,,,0.429,,,,,0.339,,,,,0.232,,,,,,,,,,,,,,,,,,,46064.0,0.4142557803,-0.0076,-845.0972,,,33874.0,0.3046305206,0.0371,4180.9103,,,23594.0,0.2121819833,0.0451,5082.4543,,,7665.0,0.06893171578,0.0445,5014.8385,,,,0,,0,,,0,0,-0.119,-13410.467,,,,93968,,58679.0,0.624457262,,0.0214,2010.9152,,35289.0,0.375542738,,0.6302557497,0.3697442503,,,,,,,,,,,,,,,,,,42690.0,0.4543035927,,0,,,32458.0,0.3454154606,,0,,,18820.0,0.2002809467,,0,,,,0,,0,,,,0,,0,,,,39792.0,0.4234633067,-0.0238,-2236.4384,,,25493.0,0.2712944832,-0.0764,-7179.1552,,,15278.0,0.1625872637,0.0059,554.4112,,,2227.0,0.0236995573,0.0237,2227.0416,,,,0,,0,,,11178,0.1189553891,,0,,,0.4218557803,,0.2675305206,,0.1670819833,,0.02443171578,,0,,0.119,,100924,,61767.0,0.6120149816,,0.008,807.392,,39157.0,0.3879850184,,,,,,,,,,,,,,,,,,,,47487.0,0.4705223733,0.05,5046.2,,,34877.0,0.3455768697,0.008,807.392,,,14943.0,0.148061908,-0.024,-2422.176,,,,0,,0,,,,0,,0,,,3617,0.03583884903,,0,,,93834,,58465.0,0.6230683974,,0.0092,863.2728,,35369.0,0.3769316026,,,,,,,,,,,,,,,,,,,,47402.0,0.5051687022,0.0262,2458.4508,,,30283.0,0.322729501,-0.0076,-713.1384,,,9151.0,0.0975232858,-0.0015,-140.751,,,3172.0,0.03380437794,0.0338,3171.5892,,,3826,0.04077413304,,0,,,90117,,55320.0,0.6138686374,,-0.061,-5497.137,,34797.0,0.3861313626,,,,,,,,,,,,,,,,,,,,43162.0,0.4789551361,-0.0767,-6911.9739,,,29767.0,0.3303150349,0.0444,4001.1948,,,8920.0,0.09898243395,-0.0201,-1811.3517,,,,0,,0,,,8268,0.09174739505,,0,,
Outer metro,East,Aston,109849,334786,58690.0,0.5342788737,0.5245081933,0.0604,6634.8796,0.03177407777,51159.0,0.4657211263,0.4754918067,,,,,0.406,,,,,0.438,,,,,0.156,,,,,,,,,,,,,,,,,,,40926.0,0.3725659769,0.0475,5217.8275,0.3557944478,0.03164723256,41382.0,0.3767171299,-0.0515,-5803.6895,0.3900611137,-0.02766951008,12669.0,0.1153310453,-0.0069,-777.5817,0.1147748114,-0.0165613126,3738.0,0.03402853007,0.0034,383.1562,0.02668271672,0.002490929131,4543.0,0.04135677157,0.0414,4665.4902,0.05904966157,0.0594456871,6591,0.0600005462,-0.034,-3831.562,0.05363724887,-0.04991956623,,98160,299448,46320.0,0.4718826406,0.4878576581,0.0732,7185.312,0.0604513024,51840.0,0.5281173594,0.5121423419,0.4738788737,0.5261211263,,,,,,,,,,,,,,,,,,34414.0,0.350590872,,0,0.3538878203,0,48703.0,0.4961593317,,0,0.4828284043,0,15043.0,0.1532497963,,0,0.1632837755,0,,0,,0,0,0,,0,,0,0,0,,31949.0,0.3254788101,0.0274,2689.584,0.3286981379,0.01966580608,42260.0,0.4305215974,-0.1164,-11425.824,0.4221500895,-0.08853589004,11855.0,0.1207722086,0.0322,3160.752,0.1337394139,0.03941897792,3022.0,0.03078647107,0.0308,3023.328,0.02551361171,0.02552312956,,0,,0,0.004244476503,0.004252545684,9074,0.0924409128,,0,0.08565427052,0,0.3250659769,,0.4282171299,,0.1222310453,,0.03062853007,,-4.322843176e-05,,0.0940005462,,100090,295685,39910.0,0.398741133,0.4249420836,-0.027,-2702.43,-0.002549601772,60180.0,0.601258867,0.5750579164,,,,,,,,,,,,,,,,,,,29839.0,0.2981216905,-0.012,-1201.08,0.3078478787,0.01447063936,54744.0,0.546947747,0.053,5304.77,0.514544194,0.01603476335,8867.0,0.08859026876,-0.001,-100.09,0.09422527352,-0.008233579654,,0,,0,0,0,,0,,0,0.005458511592,0.00546076196,6640,0.06634029374,,0,0.07792414225,0,85586,263111,35444.0,0.4141331526,0.4175538081,-0.0039,-333.7854,0.003055029626,50142.0,0.5858668474,0.5824461919,,,,,,,,,,,,,,,,,,,26593.0,0.310716706,-0.0156,-1335.1416,0.2891631289,-0.0128027969,43532.0,0.5086345898,-0.0073,-624.7778,0.5086294378,-0.01057293065,7186.0,0.08396233029,0.0252,2156.7672,0.09765460205,0.01004169708,2104.0,0.02458345991,0.0246,2105.4156,0.03305449031,0.02515115173,6171,0.07210291403,,0,0.071498341,0,85341,262387,35669.0,0.4179585428,0.413717143,-0.0753,-6426.1773,-0.05683359808,49672.0,0.5820414572,0.586282857,,,,,,,,,,,,,,,,,,,27850.0,0.3263378681,-0.0671,-5726.3811,0.3030676062,-0.06289218711,44030.0,0.5159302094,0.0604,5154.5964,0.5213749157,0.0444441996,5017.0,0.05878768704,-0.0389,-3319.7649,0.08476029681,-0.02621639906,,0,,0,0.01069412738,0.01069189785,8444,0.09894423548,,0,0.08010305389,0
,,Deakin,115507,,61014.0,0.5282277265,,0.0284,3280.3988,,54493.0,0.4717722735,,,,,,0.387,,,,,0.448,,,,,0.164,,,,,,,,,,,,,,,,,,,40177.0,0.3478317331,0.0187,2159.9809,,,44732.0,0.3872665726,-0.0277,-3121.5961,,,13758.0,0.1191096643,-0.0229,-2580.6697,,,3043.0,0.0263447237,0.0039,439.5027,,,8259.0,0.07150216004,0.0715,8057.5495,,,5538,0.04794514618,-0.0437,-4924.6841,,,,100269,,49947.0,0.4981300302,,0.045,4512.105,,50322.0,0.5018699698,,0.4998277265,0.5001722735,,,,,,,,,,,,,,,,,,35158.0,0.350636787,,0,,,47720.0,0.4759197758,,0,,,17391.0,0.1734434372,,0,,,,0,,0,,,,0,,0,,,,32844.0,0.3275588666,0.004,401.076,,,41626.0,0.4151432646,-0.0621,-6226.7049,,,13904.0,0.1386669858,0.0458,4592.3202,,,2306.0,0.02299813502,0.023,2306.187,,,1271.0,0.01267590182,0.0127,1273.4163,,,8318,0.08295684608,,0,,,0.3291317331,,0.4149665726,,0.1420096643,,0.0224447237,,2.160042249e-06,,0.09164514618,,97269,,43981.0,0.4521584472,,0.017,1653.573,,53288.0,0.5478415528,,,,,,,,,,,,,,,,,,,,31648.0,0.3253657383,0.025,2431.725,,,46536.0,0.4784258088,-0.025,-2431.725,,,8730.0,0.08975110261,-0.024,-2334.456,,,,0,,0,,,1614.0,0.01659315918,0.0166,1614.6654,,,8741,0.08986419106,,0,,,90268,,40004.0,0.4431692294,,-0.025,-2256.7,,50264.0,0.5568307706,,,,,,,,,,,,,,,,,,,,28021.0,0.3104200824,-0.0169,-1525.5292,,,45161.0,0.5002991093,0.0415,3746.122,,,10587.0,0.1172840874,0.009,812.412,,,,0,,0,,,6499,0.07199672088,,0,,,88240,,41314.0,0.4682003626,,-0.0378,-3335.472,,46926.0,0.5317996374,,,,,,,,,,,,,,,,,,,,28883.0,0.3273232094,-0.0565,-4985.56,,,40482.0,0.4587715322,0.0201,1773.624,,,9560.0,0.1083408885,-0.0193,-1703.032,,,1519.0,0.01721441523,0.0172,1517.728,,,7796,0.08834995467,,0,,
,,Menzies,109430,,55894.0,0.5107740108,,0.0066,722.238,,53536.0,0.4892259892,,,,,,0.382,,,,,0.462,,,,,0.156,,,,,,,,,,,,,,,,,,,38012.0,0.3473636114,0.0294,3217.242,,,44473.0,0.4064059216,-0.003,-338.079,,,11998.0,0.1096408663,-0.0194,-2186.2442,,,2152.0,0.01966553961,0.0001,11.2693,,,6967.0,0.06366627068,0.0637,7178.5441,,,5828,0.05325779037,-0.0706,-7956.1258,,,,101019,,49821.0,0.4931844504,,0.0634,6404.6046,,51198.0,0.5068155496,,0.5041740108,0.4958259892,,,,,,,,,,,,,,,,,,36399.0,0.360318356,,0,,,48159.0,0.4767320999,,0,,,16461.0,0.1629495441,,0,,,,0,,0,,,,0,,0,,,,33635.0,0.3329571665,0.0277,2798.2263,,,42526.0,0.4209703125,-0.0877,-8859.3663,,,14289.0,0.1414486384,0.0401,4050.8619,,,2312.0,0.02288678367,0.0229,2313.3351,,,,0,,0,,,8257,0.08173709896,,0,,,0.3179636114,,0.4094059216,,0.1290408663,,0.01956553961,,-3.372932468e-05,,0.1238577904,,98326,,41758.0,0.4246892989,,0.003,294.978,,56568.0,0.5753107011,,,,,,,,,,,,,,,,,,,,29539.0,0.3004190143,0.031,3048.106,,,50863.0,0.517289425,0.019,1868.194,,,10264.0,0.1043874458,-,,,,,0,,0,,,,0,,0,,,7660,0.07790411488,,0,,,87257,,34415.0,0.3944096176,,0.0389,3394.2973,,52842.0,0.6055903824,,,,,,,,,,,,,,,,,,,,21468.0,0.246031837,-0.0106,-924.9242,,,45133.0,0.5172421697,-0.0716,-6247.6012,,,7921.0,0.09077781725,0.0045,,,,6593.0,0.07555840792,0.0611,5331.4027,,,6142,0.07038976816,,0,,,88806,,31571.0,0.3555052587,,-0.058,-5150.748,,57235.0,0.6444947413,,,,,,,,,,,,,,,,,,,,22788.0,0.2566042835,-0.0652,-5790.1512,,,52290.0,0.5888115668,0.0533,4733.3598,,,7663.0,0.08628921469,-0.0209,-1856.0454,,,1287.0,0.01449226404,0.0145,1287.687,,,4778,0.05380267099,,0,,
,North,Calwell,89832,297476,58127.0,0.6470634072,0.6388986002,0.0232,2084.1024,0.00580837681,31704.0,0.3529254609,0.3610980382,,,,,0.436,,,,,0.254,,,,,0.31,,,,48721.0,0.5423568439,,,,,,,,,,41111.0,0.4576431561,,,27417.0,0.3052030457,-0.143,-12845.976,0.396835375,-0.04067495731,14110.0,0.1570709769,-0.079,-8902.747,0.2240214337,-0.03386745216,7440.0,0.08282126636,-0.015,-1690.395,0.113837755,-0.01526687161,3376.0,0.0375812628,-0.032,-3606.176,0.04731137974,-0.005644575361,27506.0,0.306193784,0.3062,34506.5966,0.1149370033,0.1388035176,9983,0.1111296643,,0,0.1030570533,-0.01791868554,,84995,277360,53032.0,0.6239425849,0.6342479089,-0.0723,-6145.1385,-0.01855010924,31963.0,0.3760574151,0.3657520911,0.6238634072,0.3761254609,,,,,,,,,,,,,,,,,,47024.0,0.5532560739,,0,0.5251766657,0,24365.0,0.2866639214,,0,0.2994988463,0,,0,,0,0.07312518027,0,,0,,0,0,0,13606.0,0.1600800047,,0,0.1021993078,0,,38127.0,0.4485793282,-0.0957,-8134.0215,0.4387294491,-0.07587975519,20111.0,0.2366139185,-0.0063,-535.4685,0.2503100663,-0.04055017919,8277.0,0.09738219895,0.0301,2558.3495,0.1264962504,0.03143613463,5957.0,0.07008647568,0.0701,5958.1495,0.05097346409,0.05098364076,,0,,0,0.01135708105,0.01135224005,12523,0.1473380787,,0,0.1221336891,0,0.4482030457,,0.2360709769,,0.09782126636,,0.0695812628,,-6.216047734e-06,,0.1111296643,,87452,277028,60164.0,0.6879659699,0.6542840435,-0.009,-787.068,0.007647569921,27288.0,0.3120340301,0.3457159565,,,,,,,,,,,,,,,,,,,47115.0,0.5387526872,-0.048,-4197.696,0.5186046176,-0.008662312113,21978.0,0.2513150071,-0.005,-437.26,0.2895627879,-0.01847134586,5893.0,0.06738553721,-0.013,-1136.876,0.09367284173,0.02092374417,,0,,0,0,0,,0,,0,0.005793638188,0.005799621338,12466,0.1425467685,,0,0.09236611462,0,89848,277956,60978.0,0.6786795477,0.632772813,0.0401,3602.9048,0.02816881881,28870.0,0.3213204523,0.367227187,,,,,,,,,,,,,,,,,,,51040.0,0.5680705191,0.07,6289.36,0.5102210422,0.05001826602,24855.0,0.2766338705,-0.0083,-745.7384,0.3239217718,-0.0079730511,7609.0,0.08468747218,0.0308,2767.3184,0.1028903855,0.01667752285,3115.0,0.03466966432,0.0347,3117.7256,0.01120680971,0.01125418947,3229,0.03593847387,,0,0.05175999079,0,85972,268073,54906.0,0.638649793,0.6035930511,-0.062,-5330.264,-0.06815172658,31066.0,0.361350207,0.3964069489,,,,,,,,,,,,,,,,,,,42819.0,0.4980575071,-0.078,-6705.816,0.459262962,-0.08800824402,24490.0,0.284860187,0.0297,2553.3684,0.3330473416,0.04519324997,4632.0,0.05387800679,-0.058,-4986.376,0.08682336528,-0.03090062781,,0,,0,0,0,14031,0.1632042991,,0,0.1208663312,0
,,Jagajaga,111099,,69858.0,0.6287905382,,0.0067,744.3633,,41241.0,0.3712094618,,,,,,0.459,,,,,0.347,,,,,0.194,,,,,,,,,,,,,,,,,,,47284.0,0.4256023907,0.0181,2010.8919,,,32724.0,0.2945481057,0.0021,236.6553,,,17334.0,0.1560230065,-0.0109,-1228.3537,,,4297.0,0.03867721582,0.0156,1758.0108,,,6685.0,0.0601715587,0.0602,6784.1186,,,2775,0.02497772257,-0.0851,-9590.1743,,,,101243,,63122.0,0.6234702646,,0.0646,6540.2978,,38121.0,0.3765297354,,0.6220905382,0.3779094618,,,,,,,,,,,,,,,,,,45372.0,0.4481495017,,0,,,35589.0,0.351520599,,0,,,20282.0,0.2003298994,,0,,,,0,,0,,,,0,,0,,,,41412.0,0.4090356864,-,,,,29535.0,0.2917238723,-0.1004,-10164.7972,,,16855.0,0.1664806456,0.0226,2288.0918,,,2274.0,0.02246081211,0.0225,2277.9675,,,3150.0,0.03111326215,0.0311,3148.6573,,,8017,0.07918572148,,0,,,0.4075023907,,0.2924481057,,0.1669230065,,0.02307721582,,-2.84413001e-05,,0.1100777226,,97767,,55304.0,0.5656714433,,0.01,977.67,,42463.0,0.4343285567,,,,,,,,,,,,,,,,,,,,41086.0,0.4202440496,0.009,879.903,,,37755.0,0.3861732486,-0.015,-1466.505,,,13929.0,0.1424713861,0.008,782.136,,,,0,,0,,,,0,,0,,,4997,0.05111131568,,0,,,92430,,50536.0,0.5467488911,,0.0154,1423.422,,41894.0,0.4532511089,,,,,,,,,,,,,,,,,,,,36238.0,0.3920588553,0.0121,1118.403,,,37920.0,0.4102564103,-0.0091,-841.113,,,13696.0,0.1481769988,0.0187,1728.441,,,,0,,0,,,4576,0.04950773558,,0,,,91605,,48669.0,0.53129196,,-0.0802,-7346.721,,42936.0,0.46870804,,,,,,,,,,,,,,,,,,,,34813.0,0.3800338409,-0.09,-8244.45,,,38422.0,0.4194312538,0.0701,6421.5105,,,11863.0,0.1295016648,-0.0192,-1758.816,,,,0,,0,,,6507,0.07103324054,,0,,
